playerID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PPG,RPG,ORPG,DRPG,APG,SPG,BPG,MPG,TPG,FG%,FT%,3PT%,postPPG,postRPG,postORPG,postDRPG,postAPG,postSPG,postBPG,postMPG,postTPG,postFG%,postFT%,post3PT%
feeribo01,242,0,0,3134,0,0,0,440,0,0,0,636,2977,1158,1016,818,0,0,14,0,0,143,0,0,0,13,0,0,0,33,122,54,44,35,0,0,12.9504132,0,0,0,1.818181818,0,0,0,0,0.388982197,0.80511811,,10.21428571,0,0,0,0.928571429,0,0,0,0,0.442622951,0.795454545,
feherbu01,48,0,487,248,18,56,74,36,11,7,0,46,162,86,99,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1666667,1.541666667,0.375,1.166666667,0.75,0.229166667,0.145833333,10.14583333,0,0.530864198,0.767676768,,,,,,,,,,,,,
feickja01,201,0,4316,911,515,922,1437,139,117,90,152,439,827,351,313,197,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5323383,7.149253731,2.562189055,4.587064677,0.691542289,0.582089552,0.447761194,21.47263682,0.756218905,0.424425635,0.629392971,0.4,,,,,,,,,,,,
feierro01,10,0,59,30,0,0,6,6,0,0,0,9,28,8,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000,0.6,0,0,0.6,0,0,5.9,0,0.285714286,0.875,,,,,,,,,,,,,
feigege01,17,0,79,52,0,0,7,19,0,0,0,29,79,18,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0588235,0.411764706,0,0,1.117647059,0,0,4.647058824,0,0.227848101,0.484848485,,,,,,,,,,,,,
feitlda01,275,0,3001,1192,241,574,815,125,46,46,234,439,1089,471,333,250,9,0,7,0,11,4,0,2,2,0,0,0,1,0,2,1,2,2,0,0,4.3345455,2.963636364,0.876363636,2.087272727,0.454545455,0.167272727,0.167272727,10.91272727,0.850909091,0.432506887,0.750750751,0,0.571428571,0.285714286,0,0.285714286,0,0,0,1.571428571,0.142857143,0.5,1,
felixno01,12,0,82,18,3,10,13,2,2,3,8,13,25,6,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5000000,1.083333333,0.25,0.833333333,0.166666667,0.166666667,0.25,6.833333333,0.666666667,0.24,0.625,0.333333333,,,,,,,,,,,,
felixra01,637,0,15188,6974,0,0,5652,458,0,0,0,2419,5841,2406,3187,2162,0,0,38,0,836,301,0,0,290,29,0,0,0,143,253,106,127,89,0,0,10.9481947,8.872841444,0,0,0.71899529,0,0,23.84301413,0,0.411915768,0.678380922,,7.921052632,7.631578947,0,0,0.763157895,0,0,22,0,0.418972332,0.700787402,
feltora01,534,110,18583,7159,347,1437,1784,3588,767,103,1413,1180,6479,2668,1612,1270,1678,553,9,4,282,105,3,16,19,41,8,0,16,18,92,35,36,27,29,8,13.4063670,3.34082397,0.649812734,2.691011236,6.719101124,1.436329588,0.192883895,34.79962547,2.646067416,0.411791943,0.787841191,0.329558999,11.66666667,2.111111111,0.333333333,1.777777778,4.555555556,0.888888889,0,31.33333333,1.777777778,0.380434783,0.75,0.275862069
fendlja01,103,0,1031,287,0,0,126,94,0,0,0,200,250,86,155,115,0,0,2,0,6,2,0,0,2,1,0,0,0,3,4,1,0,0,0,0,2.7864078,1.223300971,0,0,0.912621359,0,0,10.00970874,0,0.344,0.741935484,,1,1,0,0,0.5,0,0,3,0,0.25,,
fenlewa01,33,0,0,85,0,0,0,16,0,0,0,59,138,31,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5757576,0,0,0,0.484848485,0,0,0,0,0.224637681,0.511111111,,,,,,,,,,,,,
fergude01,7,0,32,13,0,4,4,1,0,0,1,0,12,5,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8571429,0.571428571,0,0.571428571,0.142857143,0,0,4.571428571,0.142857143,0.416666667,0,0.375,,,,,,,,,,,,
fernaru01,249,4,5965,2254,128,480,608,553,249,40,286,369,1853,740,430,361,1147,413,18,4,362,103,6,33,39,19,11,4,16,26,80,31,24,19,52,22,9.0522088,2.441767068,0.514056225,1.927710843,2.220883534,1,0.16064257,23.95582329,1.148594378,0.399352402,0.839534884,0.360069747,5.722222222,2.166666667,0.333333333,1.833333333,1.055555556,0.611111111,0.222222222,20.11111111,0.888888889,0.3875,0.791666667,0.423076923
fernser01,218,0,1643,517,144,228,372,82,52,51,72,174,434,193,194,131,0,0,20,0,46,13,6,5,11,1,1,4,2,4,13,4,8,5,0,0,2.3715596,1.706422018,0.660550459,1.04587156,0.376146789,0.23853211,0.233944954,7.536697248,0.330275229,0.444700461,0.675257732,,0.65,0.55,0.3,0.25,0.05,0.05,0.2,2.3,0.1,0.307692308,0.625,
ferraal01,371,0,7582,2525,0,0,830,943,0,0,0,1008,2389,878,1012,769,0,0,33,0,736,256,0,0,79,75,0,0,0,97,207,81,130,94,0,0,6.8059299,2.237196765,0,0,2.541778976,0,0,20.43665768,0,0.36751779,0.759881423,,7.757575758,2.393939394,0,0,2.272727273,0,0,22.3030303,0,0.391304348,0.723076923,
ferredu01,583,0,8734,3704,552,580,1132,509,302,105,509,902,2961,1420,1096,822,146,42,34,0,468,180,43,30,73,37,9,5,25,60,147,62,77,53,9,3,6.3533448,1.941680961,0.946826758,0.994854202,0.873070326,0.518010292,0.180102916,14.98113208,0.873070326,0.479567714,0.75,0.287671233,5.294117647,2.147058824,1.264705882,0.882352941,1.088235294,0.264705882,0.147058824,13.76470588,0.735294118,0.421768707,0.688311688,0.333333333
ferrero01,12,0,34,9,4,9,13,1,0,1,6,7,18,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7500000,1.083333333,0.333333333,0.75,0.083333333,0,0.083333333,2.833333333,0.5,0.055555556,0.875,,,,,,,,,,,,,
ferriar01,178,0,0,1037,0,0,271,278,0,0,0,509,1147,381,401,275,0,0,29,0,0,205,0,0,33,67,0,0,0,113,210,71,92,63,0,0,5.8258427,1.52247191,0,0,1.561797753,0,0,0,0,0.332170881,0.685785536,,7.068965517,1.137931034,0,0,2.310344828,0,0,0,0,0.338095238,0.684782609,
ferrybo01,634,0,12828,5780,0,0,3343,906,0,0,0,1438,5142,2225,2003,1330,0,0,42,0,671,320,0,0,198,46,0,0,0,70,255,115,145,90,0,0,9.1167192,5.272870662,0,0,1.429022082,0,0,20.23343849,0,0.432711007,0.664003994,,7.619047619,4.714285714,0,0,1.095238095,0,0,15.97619048,0,0.450980392,0.620689655,
ferryda01,917,0,18131,6439,647,1903,2550,1185,384,292,811,1964,5615,2505,895,752,1724,677,67,0,961,248,28,116,144,63,16,8,27,116,246,92,24,18,125,46,7.0218103,2.780806979,0.705561614,2.075245365,1.292257361,0.418756816,0.318429662,19.77208288,0.884405671,0.446126447,0.840223464,0.392691415,3.701492537,2.149253731,0.417910448,1.731343284,0.940298507,0.23880597,0.119402985,14.34328358,0.402985075,0.37398374,0.75,0.368
fesenky01,135,1,1107,305,97,172,269,40,19,53,66,224,252,125,134,55,2,0,10,9,181,33,8,31,39,12,0,5,14,30,30,13,21,7,0,0,2.2592593,1.992592593,0.718518519,1.274074074,0.296296296,0.140740741,0.392592593,8.2,0.488888889,0.496031746,0.410447761,0,3.3,3.9,0.8,3.1,1.2,0,0.5,18.1,1.4,0.433333333,0.333333333,
fieldbo01,22,0,124,54,16,14,30,20,0,0,21,33,48,22,13,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4545455,1.363636364,0.727272727,0.636363636,0.909090909,0,0,5.636363636,0.954545455,0.458333333,0.615384615,0.285714286,,,,,,,,,,,,
fieldge01,20,0,0,48,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
fieldke01,184,0,2692,1140,176,288,464,188,97,38,181,394,977,463,288,211,16,3,12,0,158,89,7,21,28,10,8,0,16,23,69,38,23,12,3,1,6.1956522,2.52173913,0.956521739,1.565217391,1.02173913,0.527173913,0.206521739,14.63043478,0.983695652,0.473899693,0.732638889,0.1875,7.416666667,2.333333333,0.583333333,1.75,0.833333333,0.666666667,0,13.16666667,1.333333333,0.550724638,0.52173913,0.333333333
fieldla01,148,143,4435,1377,164,635,799,324,159,34,209,213,1115,535,284,190,340,117,9,8,186,43,5,15,20,12,5,3,13,5,46,18,13,6,9,1,9.3040541,5.398648649,1.108108108,4.290540541,2.189189189,1.074324324,0.22972973,29.96621622,1.412162162,0.479820628,0.669014085,0.344117647,4.777777778,2.222222222,0.555555556,1.666666667,1.333333333,0.555555556,0.333333333,20.66666667,1.444444444,0.391304348,0.461538462,0.111111111
filipad01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
filipro01,19,0,73,43,0,0,25,7,0,0,0,12,47,18,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2631579,1.315789474,0,0,0.368421053,0,0,3.842105263,0,0.382978723,0.5,,,,,,,,,,,,,
fillmgr01,49,0,338,118,0,0,108,20,0,0,0,97,129,52,30,14,0,0,8,0,24,0,0,0,8,1,0,0,0,9,4,0,0,0,0,0,2.4081633,2.204081633,0,0,0.408163265,0,0,6.897959184,0,0.403100775,0.466666667,,0,1,0,0,0.125,0,0,3,0,0,,
finchla01,128,0,3042,1106,68,149,217,301,78,7,185,326,992,428,269,223,79,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6406250,1.6953125,0.53125,1.1640625,2.3515625,0.609375,0.0546875,23.765625,1.4453125,0.431451613,0.828996283,0.341772152,,,,,,,,,,,,
finkeha01,551,0,6866,2790,74,173,2151,426,10,10,0,1090,2508,1125,816,540,0,0,33,0,175,58,8,8,53,13,1,0,0,29,59,27,6,4,0,0,5.0635209,3.903811252,0.13430127,0.313974592,0.773139746,0.01814882,0.01814882,12.46098004,0,0.448564593,0.661764706,,1.757575758,1.606060606,0.242424242,0.242424242,0.393939394,0.03030303,0,5.303030303,0,0.457627119,0.666666667,
finlebe01,17,0,124,26,0,0,21,4,0,0,0,15,22,7,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5294118,1.235294118,0,0,0.235294118,0,0,7.294117647,0,0.318181818,0.6,,,,,,,,,,,,,
finlemi01,1103,0,38004,17306,1120,3684,4804,3245,996,323,1629,1812,15095,6696,3032,2460,3880,1454,129,5,3907,1525,84,372,456,229,100,32,124,218,1314,549,262,227,515,200,15.6899365,4.355394379,1.015412511,3.339981868,2.941976428,0.90299184,0.292837715,34.45512239,1.476881233,0.443590593,0.811345646,0.374742268,11.82170543,3.534883721,0.651162791,2.88372093,1.775193798,0.775193798,0.248062016,30.28682171,0.96124031,0.417808219,0.866412214,0.388349515
finnda01,142,0,3397,1042,0,0,548,566,0,0,0,453,1169,382,464,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3380282,3.85915493,0,0,3.985915493,0,0,23.92253521,0,0.326775021,0.599137931,,,,,,,,,,,,,
fishede01,1173,125,30717,10113,400,2099,2499,3640,1263,92,1394,2472,8807,3524,2370,1935,3032,1130,229,55,6296,1977,67,461,528,574,252,15,223,585,1597,680,459,368,623,249,8.6214834,2.130434783,0.341005968,1.789428815,3.103154305,1.076726343,0.078431373,26.18670077,1.188405797,0.400136255,0.816455696,0.372691293,8.633187773,2.305676856,0.292576419,2.013100437,2.506550218,1.100436681,0.065502183,27.49344978,0.973799127,0.425798372,0.801742919,0.399678973
fisheri01,12,0,66,37,14,18,32,5,0,0,4,9,34,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0833333,2.666666667,1.166666667,1.5,0.416666667,0,0,5.5,0.333333333,0.529411765,1,,,,,,,,,,,,,
fishma01,50,0,512,177,43,67,110,25,19,14,34,91,142,71,56,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5400000,2.2,0.86,1.34,0.5,0.38,0.28,10.24,0.68,0.5,0.625,0,,,,,,,,,,,,
fitchge01,18,0,239,84,7,23,30,33,7,5,15,28,89,30,23,17,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6666667,1.666666667,0.388888889,1.277777778,1.833333333,0.388888889,0.277777778,13.27777778,0.833333333,0.337078652,0.739130435,0.269230769,,,,,,,,,,,,
fittobo01,5,0,0,5,0,0,0,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,0,0,0,0,0,0,0,0,,0.714285714,,,,,,,,,,,,,
fittswi01,31,0,0,61,0,0,0,0,0,0,0,0,0,24,0,13,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1.9677419,0,0,0,0,0,0,0,0,,,,2,0,0,0,0,0,0,0,0,,,
fitzdo01,7,0,0,49,0,0,0,0,0,0,0,20,0,18,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0000000,0,0,0,0,0,0,0,0,,0.433333333,,,,,,,,,,,,,
fitzgbo01,97,0,0,334,0,0,0,47,0,0,0,198,391,109,162,116,0,0,12,0,0,15,0,0,0,1,0,0,0,4,10,3,14,9,0,0,3.4432990,0,0,0,0.484536082,0,0,0,0,0.278772379,0.716049383,,1.25,0,0,0,0.083333333,0,0,0,0,0.3,0.642857143,
fitzgdi01,61,0,0,277,0,0,0,40,0,0,0,90,498,118,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5409836,0,0,0,0.655737705,0,0,0,0,0.236947791,0.683333333,,,,,,,,,,,,,
fitzglo01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
fitzpja01,71,0,1822,650,0,0,531,81,0,0,0,290,495,216,323,218,0,0,1,0,23,14,0,0,11,0,0,0,0,6,12,6,2,2,0,0,9.1549296,7.478873239,0,0,1.14084507,0,0,25.66197183,0,0.436363636,0.674922601,,14,11,0,0,0,0,0,23,0,0.5,1,
fizerma01,289,0,6032,2782,375,965,1340,352,134,81,428,648,2536,1103,803,555,110,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6262976,4.636678201,1.297577855,3.339100346,1.21799308,0.46366782,0.280276817,20.87197232,1.480968858,0.434936909,0.691158157,0.190909091,,,,,,,,,,,,
fleisje01,262,0,882,1512,0,0,152,429,0,0,0,607,1953,541,674,430,0,0,22,0,26,105,0,0,5,19,0,0,0,45,131,37,49,31,0,0,5.7709924,0.580152672,0,0,1.63740458,0,0,3.366412214,0,0.277009729,0.637982196,,4.772727273,0.227272727,0,0,0.863636364,0,0,1.181818182,0,0.282442748,0.632653061,
flemial01,20,0,97,40,13,17,30,7,0,5,16,16,31,15,17,10,0,0,5,0,21,7,1,3,4,2,1,0,2,5,6,2,4,3,0,0,2.0000000,1.5,0.65,0.85,0.35,0,0.25,4.85,0.8,0.483870968,0.588235294,,1.4,0.8,0.2,0.6,0.4,0.2,0,4.2,0.4,0.333333333,0.75,
flemied01,292,0,6186,2511,0,0,1532,544,0,0,0,688,2403,862,1077,787,0,0,13,0,178,76,0,0,39,18,0,0,0,32,77,27,25,22,0,0,8.5993151,5.246575342,0,0,1.863013699,0,0,21.18493151,0,0.358718269,0.730733519,,5.846153846,3,0,0,1.384615385,0,0,13.69230769,0,0.350649351,0.88,
flemive01,893,0,24721,10125,979,2033,3012,4293,926,105,1795,2003,7954,3964,2826,2159,210,38,37,0,755,284,37,49,86,114,22,7,57,69,234,109,83,64,14,2,11.3381859,3.372900336,1.096304591,2.276595745,4.807390817,1.036954087,0.117581187,27.68309071,2.010078387,0.498365602,0.763977353,0.180952381,7.675675676,2.324324324,1,1.324324324,3.081081081,0.594594595,0.189189189,20.40540541,1.540540541,0.465811966,0.771084337,0.142857143
flickgo01,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
flinnar01,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
florelu01,16,0,77,35,1,2,3,11,2,0,11,9,29,14,2,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1875000,0.1875,0.0625,0.125,0.6875,0.125,0,4.8125,0.6875,0.482758621,1,0.5,,,,,,,,,,,,
flowebr01,53,0,699,261,71,109,180,47,19,12,43,99,206,110,53,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9245283,3.396226415,1.339622642,2.056603774,0.886792453,0.358490566,0.226415094,13.18867925,0.811320755,0.533980583,0.773584906,0,,,,,,,,,,,,
floydsl01,957,0,26383,12260,626,1868,2494,5175,1120,215,2251,1972,10015,4448,3493,2846,1599,518,36,0,1038,467,23,54,77,219,43,5,92,58,374,171,118,96,70,29,12.8108673,2.606060606,0.654127482,1.951933124,5.407523511,1.170323929,0.224660397,27.56844305,2.352142111,0.444133799,0.814772402,0.32395247,12.97222222,2.138888889,0.638888889,1.5,6.083333333,1.194444444,0.138888889,28.83333333,2.555555556,0.457219251,0.813559322,0.414285714
flynnjo01,163,9,3738,1504,44,263,307,634,122,7,382,179,1379,551,351,284,349,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2269939,1.883435583,0.26993865,1.613496933,3.889570552,0.748466258,0.042944785,22.93251534,2.343558282,0.399564902,0.809116809,0.338108883,,,,,,,,,,,,
flynnmi01,211,0,3376,1317,186,251,437,454,142,25,156,270,1279,536,350,220,99,25,3,0,83,41,5,5,10,10,3,0,5,6,30,15,11,8,0,3,6.2417062,2.071090047,0.881516588,1.18957346,2.151658768,0.672985782,0.118483412,16,0.739336493,0.419077404,0.628571429,0.252525253,13.66666667,3.333333333,1.666666667,1.666666667,3.333333333,1,0,27.66666667,1.666666667,0.5,0.727272727,
foglela01,2,0,14,2,1,2,3,0,1,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,1.5,0.5,1,0,0.5,0,7,0,0.2,,,,,,,,,,,,,,
fogope01,8,0,0,24,0,0,0,0,0,0,0,6,0,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000,0,0,0,0,0,0,0,0,,0.333333333,,,,,,,,,,,,,
foleyja01,11,0,83,53,0,0,16,5,0,0,0,8,51,20,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8181818,1.454545455,0,0,0.454545455,0,0,7.545454545,0,0.392156863,0.866666667,,,,,,,,,,,,,
fontais01,6,0,76,11,0,5,5,4,0,0,4,6,14,3,6,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333,0.833333333,0,0.833333333,0.666666667,0,0,12.66666667,0.666666667,0.214285714,0.666666667,0.2,,,,,,,,,,,,
fontale01,35,0,210,134,0,0,15,22,0,0,0,27,145,53,37,28,0,0,2,0,9,5,0,0,0,0,0,0,0,2,3,2,3,1,0,0,3.8285714,0.428571429,0,0,0.628571429,0,0,6,0,0.365517241,0.756756757,,2.5,0,0,0,0,0,0,4.5,0,0.666666667,0.333333333,
footeje01,4,0,39,4,1,5,6,0,0,1,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,1.5,0.25,1.25,0,0,0.25,9.75,0.5,0.333333333,,,,,,,,,,,,,,
forbega01,111,13,1504,645,55,163,218,103,47,10,100,133,544,236,178,125,141,48,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8108108,1.963963964,0.495495495,1.468468468,0.927927928,0.423423423,0.09009009,13.54954955,0.900900901,0.433823529,0.702247191,0.340425532,0,1,0,1,0,0,0,2,0,0,,
fordal01,11,0,114,35,8,12,20,10,3,0,9,7,52,16,4,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1818182,1.818181818,0.727272727,1.090909091,0.909090909,0.272727273,0,10.36363636,0.818181818,0.307692308,0.5,0.1,,,,,,,,,,,,
fordal02,73,0,524,186,35,89,124,11,6,8,37,115,138,70,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5479452,1.698630137,0.479452055,1.219178082,0.150684932,0.082191781,0.109589041,7.178082192,0.506849315,0.507246377,0.696969697,,,,,,,,,,,,,
fordbo01,9,0,74,14,2,10,12,4,0,0,4,8,17,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5555556,1.333333333,0.222222222,1.111111111,0.444444444,0,0,8.222222222,0.444444444,0.294117647,0.8,,,,,,,,,,,,,
fordch01,794,0,22043,7314,820,1308,2394,2719,1152,192,726,1817,6874,3160,1188,868,336,126,58,0,1477,434,48,120,168,151,52,15,35,159,420,185,77,53,45,11,9.2115869,3.01511335,1.032745592,1.647355164,3.424433249,1.450881612,0.241813602,27.76196474,0.914357683,0.45970323,0.730639731,0.375,7.482758621,2.896551724,0.827586207,2.068965517,2.603448276,0.896551724,0.25862069,25.46551724,0.603448276,0.44047619,0.688311688,0.244444444
forddo01,474,0,9301,3016,544,1147,1691,647,274,139,296,1004,2828,1313,503,389,7,1,20,0,481,144,26,59,85,44,21,6,5,50,131,58,39,28,0,0,6.3628692,3.567510549,1.147679325,2.419831224,1.364978903,0.578059072,0.293248945,19.62236287,0.624472574,0.464285714,0.773359841,0.142857143,7.2,4.25,1.3,2.95,2.2,1.05,0.3,24.05,0.25,0.442748092,0.717948718,
fordja01,31,0,249,126,0,0,20,35,0,0,0,32,91,42,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0645161,0.64516129,0,0,1.129032258,0,0,8.032258065,0,0.461538462,0.763636364,,,,,,,,,,,,,
fordle01,6,0,0,6,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,0,0,0,0,0,0,0,0,,0.25,,,,,,,,,,,,,
fordph01,482,0,13503,5594,161,693,854,3083,589,29,1326,1269,4560,2128,1602,1313,119,25,15,0,416,136,3,23,26,85,22,0,44,30,137,50,46,33,5,3,11.6058091,1.771784232,0.334024896,1.437759336,6.39626556,1.221991701,0.060165975,28.01452282,2.751037344,0.466666667,0.819600499,0.210084034,9.066666667,1.733333333,0.2,1.533333333,5.666666667,1.466666667,0,27.73333333,2.933333333,0.364963504,0.717391304,0.6
fordsh01,28,0,139,90,12,12,24,5,8,1,6,27,80,30,34,26,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2142857,0.857142857,0.428571429,0.428571429,0.178571429,0.285714286,0.035714286,4.964285714,0.214285714,0.375,0.764705882,0.16,,,,,,,,,,,,
fordsh02,3,0,13,4,1,2,3,0,0,1,2,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333,1,0.333333333,0.666666667,0,0,0.333333333,4.333333333,0.666666667,0.666666667,,,,,,,,,,,,,,
fordtj01,429,3,11888,4797,296,1034,1330,2495,496,56,1047,972,4223,1829,1242,1012,439,127,18,0,437,224,11,42,53,91,15,2,42,37,188,86,49,43,24,9,11.1818182,3.1002331,0.68997669,2.41025641,5.815850816,1.156177156,0.130536131,27.71095571,2.440559441,0.433104428,0.814814815,0.28929385,12.44444444,2.944444444,0.611111111,2.333333333,5.055555556,0.833333333,0.111111111,24.27777778,2.333333333,0.457446809,0.87755102,0.375
foresja01,5,0,0,5,0,0,0,0,0,0,0,5,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,0,0,0,0,0,0,0,0,,0.6,,,,,,,,,,,,,
formado01,44,0,0,179,0,0,0,74,0,0,0,94,231,68,67,43,0,0,9,0,0,13,0,0,0,7,0,0,0,15,20,3,11,7,0,0,4.0681818,0,0,0,1.681818182,0,0,0,0,0.294372294,0.641791045,,1.444444444,0,0,0,0.777777778,0,0,0,0,0.15,0.636363636,
forreba01,139,0,2130,569,194,371,565,296,52,71,191,256,510,229,218,111,0,0,15,0,113,24,9,20,29,11,0,2,10,21,19,11,10,2,0,0,4.0935252,4.064748201,1.395683453,2.669064748,2.129496403,0.374100719,0.510791367,15.32374101,1.374100719,0.449019608,0.509174312,,1.6,1.933333333,0.6,1.333333333,0.733333333,0,0.133333333,7.533333333,0.666666667,0.578947368,0.2,
fortejo01,25,0,125,30,5,12,17,17,6,0,13,7,47,11,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000,0.68,0.2,0.48,0.68,0.24,0,5,0.52,0.234042553,0.8,0,,,,,,,,,,,,
fortner01,14,0,0,43,0,0,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0714286,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
fortsco01,10,0,95,35,6,9,15,10,3,0,10,5,32,11,15,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5000000,1.5,0.6,0.9,1,0.3,0,9.5,1,0.34375,0.666666667,0.230769231,,,,,,,,,,,,
fortsda01,440,0,8832,3615,1195,1989,3184,301,182,94,655,1553,2534,1196,1556,1221,12,2,11,0,105,36,5,21,26,0,3,1,13,42,21,12,15,12,0,0,8.2159091,7.236363636,2.715909091,4.520454545,0.684090909,0.413636364,0.213636364,20.07272727,1.488636364,0.471981058,0.78470437,0.166666667,3.272727273,2.363636364,0.454545455,1.909090909,0,0.272727273,0.090909091,9.545454545,1.181818182,0.571428571,0.8,
fostefr01,524,0,9116,4093,132,162,1275,601,57,8,0,1008,4107,1701,950,691,0,0,5,0,49,18,0,0,12,5,0,0,0,6,19,8,2,2,0,0,7.8110687,2.433206107,0.251908397,0.309160305,1.146946565,0.108778626,0.015267176,17.39694656,0,0.414170928,0.727368421,,3.6,2.4,0,0,1,0,0,9.8,0,0.421052632,1,
fostegr01,656,0,7974,2538,509,1182,1691,351,94,194,465,1221,2382,1047,567,424,89,20,67,0,866,233,43,113,156,20,8,15,40,149,221,94,51,40,15,5,3.8689024,2.577743902,0.775914634,1.801829268,0.535060976,0.143292683,0.295731707,12.1554878,0.708841463,0.439546599,0.747795414,0.224719101,3.47761194,2.328358209,0.641791045,1.686567164,0.298507463,0.119402985,0.223880597,12.92537313,0.597014925,0.425339367,0.784313725,0.333333333
